Start date:,07/23/2025,Start time:,16:31:44.840
Sample interval:,1.000000
Reading #,Reading
1,+1.94381715E-01
2,+1.93374082E-01
3,+1.92349046E-01
4,+1.91353095E-01
5,+1.90661127E-01
6,+1.89968478E-01
7,+1.89262820E-01
8,+1.88535369E-01
9,+1.87846888E-01
10,+1.87823555E-01
11,+1.87749910E-01
12,+1.87654613E-01
13,+1.87575398E-01
14,+1.87444856E-01
15,+1.87259382E-01
16,+1.87087438E-01
17,+1.86928510E-01
18,+1.86759879E-01
19,+1.86583400E-01
20,+1.86394498E-01
21,+1.86260232E-01
22,+1.86074170E-01
23,+1.85870143E-01
24,+1.85689619E-01
25,+1.85490811E-01
26,+1.85353563E-01
27,+1.85125992E-01
28,+1.84945163E-01
29,+1.84797757E-01
30,+1.84279114E-01
31,+1.84009426E-01
32,+1.83786905E-01
33,+1.83556872E-01
34,+1.83338873E-01
35,+1.83110925E-01
36,+1.82898302E-01
37,+1.82720267E-01
38,+1.82486564E-01
39,+1.82270605E-01
40,+1.82087403E-01
41,+1.81865499E-01
42,+1.81649587E-01
43,+1.81427533E-01
44,+1.81185351E-01
45,+1.81036924E-01
46,+1.80840503E-01
47,+1.80559357E-01
48,+1.80323807E-01
49,+1.80083067E-01
50,+1.79825132E-01
51,+1.79577878E-01
52,+1.79381649E-01
53,+1.79150527E-01
54,+1.78963824E-01
55,+1.78714104E-01
56,+1.78449393E-01
57,+1.78236019E-01
58,+1.77988831E-01
59,+1.77736869E-01
60,+1.77495608E-01
61,+1.77272946E-01
62,+1.77040235E-01
63,+1.76531236E-01
64,+1.76015697E-01
65,+1.75666562E-01
66,+1.75550941E-01
67,+1.75291373E-01
68,+1.75058639E-01
69,+1.74850730E-01
70,+1.74596090E-01
71,+1.74421626E-01
72,+1.74230540E-01
73,+1.74005648E-01
74,+1.73877949E-01
75,+1.73702301E-01
76,+1.73444961E-01
77,+1.73278057E-01
78,+1.73056720E-01
79,+1.72805959E-01
80,+1.72610207E-01
81,+1.72400998E-01
82,+1.72147466E-01
83,+1.71965022E-01
84,+1.71840002E-01
85,+1.71597482E-01
86,+1.71349592E-01
87,+1.71126879E-01
88,+1.70934036E-01
89,+1.70713500E-01
90,+1.70539682E-01
91,+1.70285488E-01
92,+1.70125147E-01
93,+1.69895468E-01
94,+1.69685339E-01
95,+1.69482879E-01
96,+1.69245504E-01
97,+1.69074335E-01
98,+1.68869984E-01
99,+1.68650609E-01
100,+1.68413211E-01
101,+1.68207443E-01
102,+1.67925246E-01
103,+1.67709239E-01
104,+1.67456040E-01
105,+1.67113259E-01
106,+1.66703103E-01
107,+1.66529116E-01
108,+1.66304906E-01
109,+1.66132155E-01
110,+1.65978048E-01
111,+1.65538590E-01
112,+1.65198197E-01
113,+1.64997728E-01
114,+1.64768790E-01
115,+1.64628909E-01
116,+1.64456847E-01
117,+1.64321443E-01
118,+1.64160320E-01
119,+1.63939407E-01
120,+1.63731732E-01
121,+1.63532996E-01
122,+1.63310787E-01
123,+1.63106499E-01
124,+1.62617299E-01
125,+1.62134708E-01
126,+1.61906028E-01
127,+1.61745595E-01
128,+1.61553294E-01
129,+1.61364833E-01
130,+1.61225409E-01
131,+1.60989411E-01
132,+1.60508857E-01
133,+1.60328234E-01
134,+1.60148989E-01
135,+1.60025012E-01
136,+1.59838423E-01
137,+1.59637029E-01
138,+1.59476283E-01
139,+1.59377313E-01
140,+1.59178694E-01
141,+1.58985193E-01
142,+1.58818921E-01
143,+1.58604364E-01
